Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A8B8YCS7	A0A8B8YCS7_BALMU	SLC26A5	Prestin (Solute carrier family 26 member 5)	Balaenoptera musculus (Blue whale)	709	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.		XP_036719421.1;							IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8B8YIN7	A0A8B8YIN7_BALMU	SLC26A5	Prestin (Solute carrier family 26 member 5)	Balaenoptera musculus (Blue whale)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.		XP_036719420.1;			ENSBMST00010015747.1;				IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8C0CET5	A0A8C0CET5_BALMU	POU4F3	POU domain protein	Balaenoptera musculus (Blue whale)	338	unreviewed	2.0			XP_036704629.1;			ENSBMST00010005858.1;				IPR001387;IPR009057;IPR017970;IPR001356;IPR010982;IPR013847;IPR032961;IPR000327;	
A0A8C0CV12	A0A8C0CV12_BALMU	MARVELD2	MARVEL domain containing 2	Balaenoptera musculus (Blue whale)	517	unreviewed	2.0						ENSBMST00010012386.1;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8C0D1V9	A0A8C0D1V9_BALMU	SLC26A5	Prestin (Solute carrier family 26 member 5)	Balaenoptera musculus (Blue whale)	704	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.					ENSBMST00010015756.1;				IPR030282;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8C0D351	A0A8C0D351_BALMU	TECTA LOC118899230	Tectorin alpha (alpha-tectorin isoform X2)	Balaenoptera musculus (Blue whale)	2155	unreviewed	2.0			XP_036716501.1;			ENSBMST00010016314.1;				IPR000742;IPR003886;IPR036084;IPR033026;IPR002919;IPR025615;IPR014853;IPR001007;IPR001846;IPR042235;IPR001507;IPR017977;	
A0A8C0D9P3	A0A8C0D9P3_BALMU	OTOG	Otogelin	Balaenoptera musculus (Blue whale)	2898	unreviewed	2.0						ENSBMST00010019423.1;				IPR007934;IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A8C0DJK7	A0A8C0DJK7_BALMU	CDH23	Cadherin related 23	Balaenoptera musculus (Blue whale)	3346	unreviewed	2.0						ENSBMST00010024822.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C0DJP7	A0A8C0DJP7_BALMU	CDH23	Cadherin related 23	Balaenoptera musculus (Blue whale)	3346	unreviewed	2.0						ENSBMST00010024847.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C0DJQ7	A0A8C0DJQ7_BALMU	CDH23	Cadherin related 23	Balaenoptera musculus (Blue whale)	1214	unreviewed	2.0						ENSBMST00010024887.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C0DNJ9	A0A8C0DNJ9_BALMU	CDH23	Cadherin related 23	Balaenoptera musculus (Blue whale)	1049	unreviewed	2.0						ENSBMST00010024926.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C0DRB2	A0A8C0DRB2_BALMU	CDH23	Cadherin related 23	Balaenoptera musculus (Blue whale)	1079	unreviewed	2.0						ENSBMST00010024865.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C0DRP7	A0A8C0DRP7_BALMU	CLIC5	Chloride intracellular channel protein	Balaenoptera musculus (Blue whale)	206	unreviewed	2.0						ENSBMST00010027611.1;				IPR002946;IPR030264;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C0DUE0	A0A8C0DUE0_BALMU	CLIC5	Chloride intracellular channel 5	Balaenoptera musculus (Blue whale)	220	unreviewed	2.0						ENSBMST00010027631.1;				IPR002946;IPR030264;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C0DUW8	A0A8C0DUW8_BALMU		Myosin motor domain-containing protein	Balaenoptera musculus (Blue whale)	539	unreviewed	2.0						ENSBMST00010028097.1;				IPR036961;IPR035487;IPR001609;IPR027417;	
A0A8C0DUY6	A0A8C0DUY6_BALMU		Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Balaenoptera musculus (Blue whale)	258	unreviewed	2.0						ENSBMST00010029802.1;				IPR029063;IPR002935;IPR033025;	
A0A8C0DVQ2	A0A8C0DVQ2_BALMU	CLIC5 LOC118903774	Chloride intracellular channel protein	Balaenoptera musculus (Blue whale)	252	unreviewed	2.0			XP_036725095.1;			ENSBMST00010027597.1;				IPR002946;IPR030264;IPR042069;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C0E3Y8	A0A8C0E3Y8_BALMU	PCDH15	Protocadherin related 15	Balaenoptera musculus (Blue whale)	1790	unreviewed	2.0						ENSBMST00010033917.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C0E442	A0A8C0E442_BALMU	PCDH15	Protocadherin related 15 (protocadherin-15 isoform X12)	Balaenoptera musculus (Blue whale)	1739	unreviewed	2.0			XP_036684493.1;			ENSBMST00010033895.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C0E6I8	A0A8C0E6I8_BALMU	PCDH15	Protocadherin related 15 (protocadherin-15 isoform X3)	Balaenoptera musculus (Blue whale)	1944	unreviewed	2.0			XP_036684483.1;			ENSBMST00010033927.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C0E6N8	A0A8C0E6N8_BALMU	PCDH15	Protocadherin related 15	Balaenoptera musculus (Blue whale)	1870	unreviewed	2.0						ENSBMST00010033940.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C0E7H6	A0A8C0E7H6_BALMU	PCDH15	Protocadherin related 15 (protocadherin-15 isoform X8)	Balaenoptera musculus (Blue whale)	1897	unreviewed	2.0			XP_036684489.1;			ENSBMST00010033936.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C0E873	A0A8C0E873_BALMU	PCDH15	Protocadherin related 15 (protocadherin-15 isoform X7)	Balaenoptera musculus (Blue whale)	1914	unreviewed	2.0			XP_036684487.1;			ENSBMST00010033934.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C0ECH8	A0A8C0ECH8_BALMU	PCDH15	Protocadherin related 15 (protocadherin-15 isoform X11)	Balaenoptera musculus (Blue whale)	1791	unreviewed	2.0			XP_036684492.1;			ENSBMST00010033898.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C0HXK5	A0A8C0HXK5_BALMU	MARVELD2	MARVEL domain containing 2	Balaenoptera musculus (Blue whale)	505	unreviewed	2.0						ENSBMST00010012390.1;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8C0I7K6	A0A8C0I7K6_BALMU	PCDH15	Protocadherin related 15	Balaenoptera musculus (Blue whale)	1946	unreviewed	2.0						ENSBMST00010033919.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C6AXB8	A0A8C6AXB8_MONMO	MARVELD2	MARVEL domain containing 2	Monodon monoceros (Narwhal) (Ceratodon monodon)	547	unreviewed	2.0						ENSMMNT00015008604.1;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8C6B0U6	A0A8C6B0U6_MONMO	MARVELD2	MARVEL domain containing 2	Monodon monoceros (Narwhal) (Ceratodon monodon)	591	unreviewed	2.0						ENSMMNT00015008590.1;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8C6B177	A0A8C6B177_MONMO	SLC26A5	Prestin (Solute carrier family 26 member 5)	Monodon monoceros (Narwhal) (Ceratodon monodon)	704	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.					ENSMMNT00015010437.1;				IPR030282;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8C6B181	A0A8C6B181_MONMO	SLC26A5	Prestin (Solute carrier family 26 member 5)	Monodon monoceros (Narwhal) (Ceratodon monodon)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.					ENSMMNT00015010430.1;				IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8C6BK96	A0A8C6BK96_MONMO	PCDH15	Protocadherin related 15	Monodon monoceros (Narwhal) (Ceratodon monodon)	1929	unreviewed	2.0						ENSMMNT00015019706.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C6BKA4	A0A8C6BKA4_MONMO	PCDH15	Protocadherin related 15	Monodon monoceros (Narwhal) (Ceratodon monodon)	1924	unreviewed	2.0						ENSMMNT00015019719.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C6BKH8	A0A8C6BKH8_MONMO	PCDH15	Protocadherin related 15	Monodon monoceros (Narwhal) (Ceratodon monodon)	1789	unreviewed	2.0						ENSMMNT00015019679.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C6BLD9	A0A8C6BLD9_MONMO	PCDH15	Protocadherin related 15	Monodon monoceros (Narwhal) (Ceratodon monodon)	1934	unreviewed	2.0						ENSMMNT00015019700.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C6BQ29	A0A8C6BQ29_MONMO	PCDH15	Protocadherin related 15	Monodon monoceros (Narwhal) (Ceratodon monodon)	1739	unreviewed	2.0						ENSMMNT00015019642.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C6BQA0	A0A8C6BQA0_MONMO	PCDH15	Protocadherin related 15	Monodon monoceros (Narwhal) (Ceratodon monodon)	1904	unreviewed	2.0						ENSMMNT00015019728.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C6BZG9	A0A8C6BZG9_MONMO	CLIC5	Chloride intracellular channel protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	206	unreviewed	2.0						ENSMMNT00015026521.1;				IPR002946;IPR030264;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C6C7P1	A0A8C6C7P1_MONMO	CLIC5	Chloride intracellular channel protein	Monodon monoceros (Narwhal) (Ceratodon monodon)	252	unreviewed	2.0						ENSMMNT00015026507.1;				IPR002946;IPR030264;IPR042069;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C6CAV2	A0A8C6CAV2_MONMO		Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Monodon monoceros (Narwhal) (Ceratodon monodon)	258	unreviewed	2.0						ENSMMNT00015027893.1;				IPR029063;IPR002935;IPR033025;	
A0A8C6CBX5	A0A8C6CBX5_MONMO	CDH23	Cadherin related 23	Monodon monoceros (Narwhal) (Ceratodon monodon)	1079	unreviewed	2.0						ENSMMNT00015032455.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C6CE83	A0A8C6CE83_MONMO	OTOG	Otogelin	Monodon monoceros (Narwhal) (Ceratodon monodon)	2920	unreviewed	2.0						ENSMMNT00015032500.1;				IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A8C6CFR4	A0A8C6CFR4_MONMO	CDH23	Cadherin related 23	Monodon monoceros (Narwhal) (Ceratodon monodon)	3354	unreviewed	2.0						ENSMMNT00015032442.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C6F8G6	A0A8C6F8G6_MONMO	PCDH15	Protocadherin related 15	Monodon monoceros (Narwhal) (Ceratodon monodon)	1887	unreviewed	2.0						ENSMMNT00015019732.1;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A8C9AWV0	A0A8C9AWV0_PHOSS	POU4F3	POU domain protein	Phocoena sinus (Vaquita)	338	unreviewed	2.0						ENSPSNT00000001593.1;				IPR001387;IPR009057;IPR017970;IPR001356;IPR010982;IPR013847;IPR032961;IPR000327;	
A0A8C9BEL8	A0A8C9BEL8_PHOSS	GJB2	Gap junction protein	Phocoena sinus (Vaquita)	226	unreviewed	2.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.					ENSPSNT00000010046.1;				IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A8C9BQ98	A0A8C9BQ98_PHOSS	OTOG	Otogelin	Phocoena sinus (Vaquita)	2921	unreviewed	2.0						ENSPSNT00000014084.1;				IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A8C9BRR9	A0A8C9BRR9_PHOSS	MARVELD2	MARVEL domain containing 2	Phocoena sinus (Vaquita)	572	unreviewed	2.0						ENSPSNT00000012426.1;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8C9BVZ4	A0A8C9BVZ4_PHOSS	CDH23	Cadherin-23	Phocoena sinus (Vaquita)	3252	unreviewed	2.0						ENSPSNT00000017702.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C9BZQ0	A0A8C9BZQ0_PHOSS	CDH23	Cadherin-23	Phocoena sinus (Vaquita)	1079	unreviewed	2.0						ENSPSNT00000017752.1;				IPR002126;IPR015919;IPR020894;IPR033030;	
A0A8C9C6B4	A0A8C9C6B4_PHOSS	LOC116757466	Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Phocoena sinus (Vaquita)	258	unreviewed	2.0						ENSPSNT00000018472.1;				IPR029063;IPR002935;IPR033025;	
A0A8C9E1K0	A0A8C9E1K0_PHOSS	MARVELD2	MARVEL domain containing 2	Phocoena sinus (Vaquita)	559	unreviewed	2.0						ENSPSNT00000012445.1;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8C9E1K2	A0A8C9E1K2_PHOSS	MARVELD2	MARVEL domain containing 2	Phocoena sinus (Vaquita)	547	unreviewed	2.0						ENSPSNT00000012461.1;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A8C9E9K6	A0A8C9E9K6_PHOSS	USH1G	USH1 protein network component sans	Phocoena sinus (Vaquita)	461	unreviewed	2.0	FUNCTION: Plays a central role during spermatogenesis by repressing transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Its association with pi-bodies suggests a participation in the primary piRNAs metabolic process. Required prior to the pachytene stage to facilitate the production of multiple types of piRNAs, including those associated with repeats involved in the regulation of retrotransposons. May act by mediating protein-protein interactions during germ cell maturation. {ECO:0000256|ARBA:ARBA00025297}.					ENSPSNT00000032013.1;				IPR002110;IPR036770;IPR001660;IPR013761;IPR037602;	
A0A8C9EE88	A0A8C9EE88_PHOSS	CLIC5	Chloride intracellular channel protein	Phocoena sinus (Vaquita)	206	unreviewed	2.0						ENSPSNT00000034414.1;				IPR002946;IPR030264;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A8C9EEV9	A0A8C9EEV9_PHOSS	SLC26A5	Prestin (Solute carrier family 26 member 5)	Phocoena sinus (Vaquita)	718	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.					ENSPSNT00000034900.1;				IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8C9EEZ1	A0A8C9EEZ1_PHOSS	SLC26A5	Prestin (Solute carrier family 26 member 5)	Phocoena sinus (Vaquita)	681	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.					ENSPSNT00000034912.1;				IPR030282;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8C9EFD4	A0A8C9EFD4_PHOSS	SLC26A5	Prestin (Solute carrier family 26 member 5)	Phocoena sinus (Vaquita)	700	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.					ENSPSNT00000034906.1;				IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A8C9KYY9	A0A8C9KYY9_PHOSS	CLIC5	Chloride intracellular channel protein	Phocoena sinus (Vaquita)	252	unreviewed	2.0						ENSPSNT00000034412.1;				IPR002946;IPR030264;IPR042069;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
D5JAI1	D5JAI1_BALPH	SLC26A5	Prestin (Solute carrier family 26 member 5)	Balaenoptera physalus (Fin whale) (Balaena physalus)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				GU219838;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
D5JAI2	D5JAI2_DELDE	SLC26A5	Prestin (Solute carrier family 26 member 5)	Delphinus delphis (Short-beaked common dolphin)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				GU219839;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
D5JAI3	D5JAI3_GRAGR	SLC26A5	Prestin (Solute carrier family 26 member 5)	Grampus griseus (Risso's dolphin) (Delphinus griseus)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				GU219840;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
D5JAI4	D5JAI4_MEGNO	SLC26A5	Prestin (Solute carrier family 26 member 5)	Megaptera novaeangliae (Humpback whale) (Balaena novaeangliae)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				GU219841;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
D5JAI5	D5JAI5_PHOPH	SLC26A5	Prestin (Solute carrier family 26 member 5)	Phocoena phocoena (Harbor porpoise)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				GU219842;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
D5JAI6	D5JAI6_PHYMC	SLC26A5	Prestin (Solute carrier family 26 member 5)	Physeter macrocephalus (Sperm whale) (Physeter catodon)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				GU219843;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
D7PC76	D7PC76_TURTR	SLC26A5	Prestin (Solute carrier family 26 member 5)	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.	101316391;	XP_004320315.1;		GU217587;			690428at2759;		IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
E2JDY1	E2JDY1_BALAC	SLC26A5	Prestin (Solute carrier family 26 member 5)	Balaenoptera acutorostrata (Common minke whale) (Balaena rostrata)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				HQ176004;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
E2JDY2	E2JDY2_HYPAP	SLC26A5	Prestin (Solute carrier family 26 member 5)	Hyperoodon ampullatus (Northern bottlenose whale)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				HQ176005;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
E2JDY3	E2JDY3_MESDE	SLC26A5	Prestin (Solute carrier family 26 member 5)	Mesoplodon densirostris (Blainville's beaked whale) (Delphinus densirostris)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				HQ176006;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
E2JDY4	E2JDY4_ZIPCA	SLC26A5	Prestin (Solute carrier family 26 member 5)	Ziphius cavirostris (Cuvier's beaked whale) (Goose-beaked whale)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				HQ176007;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
E2JDY5	E2JDY5_KOGBR	SLC26A5	Prestin (Solute carrier family 26 member 5)	Kogia breviceps (Pygmy sperm whale) (Physeter breviceps)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.				HQ176008;					IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
